🇨🇳央视,#genre#
天津卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
天津卫视,http://iptv.tvfix.org/hls/zjhd.m3u8
天津卫视,http://111.40.196.32/PLTV/88888888/224/3221225597/index.m3u8
宁夏卫视,http://39.134.93.229:6610/000000001000/nxweishi/1.m3u8?IASHttpSessionId=
宁夏卫视,https://hhylive.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225748/1.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://111.63.117.13:6060/030000001000/G_NINGXIA/G_NINGXIA.m3u8
宁夏卫视,http://117.148.179.160/PLTV/88888888/224/3221231441/index.m3u8
宁夏卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225719/1/index.m3u8?fmt=ts2hls
宁夏卫视,http://39.135.34.150:8080/000000001000/1000000002000031451/1.m3u8?I
宁夏卫视,http://39.134.24.24/PLTV/88888888/224/3221225730/index.m3u8
宁夏卫视,http://183.207.248.71:80/cntv/live1/n-ningxiastv/n-ningxiastv
宁夏卫视,http://111.13.42.8/PLTV/88888888/224/3221225892/1.m3u8
宁夏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225726/index.m3u8
宁夏卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/nxws-sd/1.m3u8
宁夏卫视,http://111.13.42.10/PLTV/88888888/224/3221226528/1.m3u8
宁夏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225535/index.m3u8?fmt=ts2hls
宁夏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://39.134.65.162/PLTV/88888888/224/3221225579/index.m3u8
宁夏卫视,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=6
宁夏卫视,http://stream-shbu.bestvcdn.com:8080/live/program/live/nxws/1300000/mnf.m3u8
宁夏卫视,http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁夏卫视,http://111.40.196.29/PLTV/88888888/224/3221225641/index.m3u8
安多卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225694/1/index.m3u8?fmt=ts2hls
安多卫视,http://39.134.71.75/ott.js.chinamobile.com/PLTV/3/224/3221226999/index.m3u8
安多卫视,http://183.207.248.71:80/cntv/live1/anduostv/anduostv
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226195/index.m3u8
安多卫视,http://39.134.24.24/PLTV/88888888/224/3221225875/index.m3u
安徽卫视,http://tv.haue.edu.cn/hls/ahhd.m3u8
安徽卫视,http://223.110.242.133:6610/gitv/live1/G_ANHUI-CQ/G_ANHUI-CQ/
安徽卫视,http://live1.ahwanyun.cn/wylive/07db2e13-9129-4a79-a059-92d7b400ddf3.m3u8
安徽卫视,http://39.135.140.227:6610/PLTV/88888888/224/3221225691/2/index.m3u8
安徽卫视,http://117.148.179.177:80/PLTV/88888888/224/3221230215/1.m3u8
安徽卫视,http://zbbf2.ahtv.cn/live/749.m3u8
安徽卫视,http://111.40.196.25/PLTV/88888888/224/3221225551/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ahwshd/4000000/mnf.m3u8
安徽卫视,http://117.136.156.107/PLTV/88888888/224/3221225676/index.m3u8
安徽卫视,http://39.134.39.37/PLTV/88888888/224/3221226205/index.m3u8
安徽卫视,http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8
安徽卫视,http://183.207.255.197/live/program/live/ahwshd/2300000/mnf.m3u8
安徽卫视,http://183.207.255.197/live/program/live/ahwshd/4000000/mnf.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225716/1/index.m3u8?fmt=ts2hls
安徽卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225716/1/index.m3u8?fmt=ts2hls
安徽卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226223/1.m3u8
安徽卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226499/1.m3u8
安徽卫视,http://39.135.34.150:8080/000000001000/4774346722046993363/1.m3u8?I
安徽卫视,http://iptv.tvfix.org/hls/ahhd.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226087/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
安徽卫视,http://111.13.42.45/PLTV/88888888/224/3221226499/1.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
安徽卫视,http://39.134.24.24/PLTV/88888888/224/3221225638/index.m3u8
安徽卫视,http://39.134.24.24/PLTV/88888888/224/3221225847/index.m3u8
安徽卫视,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-anhuistv/HD-8000k-1080P-anhuistv
安徽卫视,http://117.169.124.36:6610/ysten-businessmobile/live/anhuistv/1.m3u8
安徽卫视,http://111.13.42.45/PLTV/88888888/224/3221226223/1.m3u8
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/ahws-sd/1.m3u8
安徽卫视,http://111.13.42.8/PLTV/88888888/224/3221225873/1.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://iptv.tvfix.org/hls/cgtnehd.m3u8
山东卫视,http://tv.haue.edu.cn/hls/sdhd.m3u8
山东卫视,http://coocaa-ynbit-ws.ifengli.com:2386/live/sdws-hd/1.m3u8
山东卫视,http://111.40.196.36/PLTV/88888888/224/3221225545/index.m3u8
山东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226090/10000100000000060000000002296928_0.smil
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/1.m3u8
山东卫视,http://223.110.242.133:6610/gitv/live1/G_SHANDONG-CQ/G_SHANDONG-CQ/
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8
山东卫视,http://111.63.117.13:6060/030000001000/SDWS/SDWS.m3u8
山东卫视,http://117.136.156.107/PLTV/88888888/224/3221225687/index.m3u8
山东卫视,http://117.136.156.107/PLTV/88888888/224/3221225534/index.m3u8
山东卫视,http://39.134.39.37/PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225728/1/index.m3u8?fmt=ts2hls
山东卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225728/1/index.m3u8?fmt=ts2hls
山东卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226244/1.m3u8
山东卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226501/1.m3u8
山东卫视,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://39.134.39.4/PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://39.134.39.39/270000001322/69900158041111100000002202/index.m3u8
山东卫视,http://39.135.34.150:8080/000000001000/1000000001000012807/1.m3u8?I
山东卫视,http://iptv.tvfix.org/hls/sdhd.m3u8
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
山东卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/sdws-hd/1.m3u8
山东卫视,http://39.134.24.24/PLTV/88888888/224/3221225796/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东卫视,http://39.134.24.24/PLTV/88888888/224/3221225841/index.m3u8
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226067/index.m3u8
山东卫视,http://183.207.248.71:80/cntv/live1/HD-2500k-1080P-shandongstv/HD-2500k-1080P-shandongstv
山东卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdshandongstv/1.m3u8
山东卫视,http://111.13.42.45/PLTV/88888888/224/3221226244/1.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://39.134.67.226/PLTV/88888888/224/3221225857/index.m3u8
山东卫视,http://111.20.33.93/TVOD/88888893/224/3221226209/index.m3u8
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225719/index.m3u8
山东卫视,http://iptv.tvfix.org/hls/dfhd.m3u8
山东卫视,http://111.40.196.27/PLTV/88888888/224/3221225526/index.m3u8
山东教育,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225764/1/index.m3u8?fmt=ts2hls
山东教育卫视,http://tv.haue.edu.cn/hls/sdetv.m3u8
山西卫视,http://tv.haue.edu.cn/hls/sxrtv.m3u8
山西卫视,http://liveflash.sxrtv.com:80/live/sxwshd.m3u8
山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
山西卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000133
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://117.148.179.169/PLTV/88888888/224/3221231444/index.m3u8
山西卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225730/1/index.m3u8?fmt=ts2hls
山西卫视,http://39.134.39.39/270000001322/69900158041111100000002214/index.m3u8
山西卫视,http://112.74.200.9:88/tv000000/m3u8.php?//630289043
山西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视,http://39.135.34.150:8080/000000001000/1000000002000021220/1.m3u8?I
山西卫视,http://111.13.42.8/PLTV/88888888/224/3221225895/1.m3u8
山西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225730/index.m3u8
山西卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/shanxiws-sd/1.m3u8
山西卫视,http://39.134.24.24/PLTV/88888888/224/3221225738/index.m3u8
山西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/shanxiws/1300000/mnf.m3u8
山西卫视,http://117.169.120.140:8080/live/shanxistv/.m3u8
山西卫视,http://125.210.152.10:8060/live/SXWS.m3u8
山西卫视,http://39.134.65.162/PLTV/88888888/224/3221225496/index.m3u8
山西卫视,http://stream.sxsztv.com/live4/sd/live.m3u8
广东卫视,http://gdctcc-livod.ali.gitv.tv/gitv_live/G_GUANGDONG-HQ/G_GUANGDONG-HQ.m3u8
广东卫视,http://tv.haue.edu.cn/hls/gdhd.m3u8
广东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226089/10000100000000060000000002296927_0.smil
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/1.m3u8
广东卫视,http://coocaa-ynbit-ws.ifengli.com:2386/live/gdws-hd/1.m3u8
广东卫视,http://223.110.242.133:6610/gitv/live1/G_GUANGDONG-CQ/G_GUANGDONG-CQ/
广东卫视,http://117.148.179.141:80/PLTV/88888888/224/3221231891/1.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gdwshd/4000000/mnf.m3u8
广东卫视,http://117.136.156.107/PLTV/88888888/224/3221225679/index.m3u8
广东卫视,http://117.136.156.107/PLTV/88888888/224/3221225515/index.m3u8
广东卫视,http://39.134.39.37/PLTV/88888888/224/3221226180/index.m3u8
广东卫视,http://117.148.179.141/PLTV/88888888/224/3221231891/index.m3u8
广东卫视,http://117.148.179.159/PLTV/88888888/224/3221231502/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225720/1/index.m3u8?fmt=ts2hls
广东卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226041/1/index.m3u8?fmt=ts2hls
广东卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225720/1/index.m3u8?fmt=ts2hls
广东卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226238/1.m3u8
广东卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226508/1.m3u8
广东卫视,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225589/index.m3u8
广东卫视,http://39.135.34.150:8080/000000001000/1000000001000028357/1.m3u8?I
广东卫视,http://iptv.tvfix.org/hls/gdhd.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
广东卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdguangdongstv/1.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226076/index.m3u8
广东卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/gdws-hd/1.m3u8
广东卫视,http://183.207.248.71:80/cntv/live1/n-guangdongstv/n-guangdongstv
广东卫视,http://111.13.42.45/PLTV/88888888/224/3221226238/1.m3u8
广东卫视,http://39.130.202.81:6610/gitv_live/GDWS-HD/GDWS-HD.m3u8
广东卫视,http://39.134.24.24/PLTV/88888888/224/3221225692/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广东卫视,http://111.13.42.10/PLTV/88888888/224/3221226535/1.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/gdwshd/2300000/mnf.m3u8
广东卫视,http://iptv.tvfix.org/hls/hunanhd.m3u8
广东卫视,http://111.40.196.32/PLTV/88888888/224/3221225533/index.m3u8
广西卫视,http://tv.haue.edu.cn/hls/gxhd.m3u8
广西卫视,https://live-cdn.gxxw.com/tv/gxtvlive/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://117.148.179.164/PLTV/88888888/224/3221231600/index.m3u8
广西卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225711/1/index.m3u8?fmt=ts2hls
广西卫视,http://39.135.34.150:8080/000000001000/1000000002000019837/1.m3u8?I
广西卫视,http://iptv.tvfix.org/hls/gxhd.m3u8
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.24.24/PLTV/88888888/224/3221225594/index.m3u8
广西卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/gxws-sd/1.m3u8
广西卫视,http://111.13.42.8/PLTV/88888888/224/3221225879/1.m3u8
广西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://111.40.196.27/PLTV/88888888/224/3221225601/index.m3u8
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
康巴卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225695/1/index.m3u8?fmt=ts2hls
康巴卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-kambatv/SD-4000k-576P-kambatv
康巴卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226207/index.m3u8
延边卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225721/1/index.m3u8?fmt=ts2hls
新疆卫视,http://111.0.27.21/livehyw6.chinamcache.com/hyw/zb01.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://117.148.179.183/PLTV/88888888/224/3221231451/index.m3u8
新疆卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225759/1/index.m3u8?fmt=ts2hls
新疆卫视,http://39.135.34.150:8080/000000001000/1000000002000029441/1.m3u8?I
新疆卫视,http://111.13.42.12/PLTV/88888888/224/3221226546/1.m3u8
新疆卫视,http://111.13.42.8/PLTV/88888888/224/3221225901/1.m3u8
新疆卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/xjws-sd/1.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xjws/1300000/mnf.m3u8
新疆卫视,http://183.207.249.7/PLTV/3/224/3221225523/index.m3u8
新疆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225725/index.m3u8
新疆卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
江苏卫视,http://223.110.236.3/ott.js.chinamobile.com/PLTV/3/224/3221228113/index.m3u8
江苏卫视,http://gdctcc-livod.ali.gitv.tv/gitv_live/G_JIANGSU-HQ/G_JIANGSU-HQ.m3u8
江苏卫视,http://tv.haue.edu.cn/hls/jshd.m3u8
江苏卫视,http://39.135.32.28:6610/000000001000/1000000001000004684/1.m3u8?
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/1.m3u8
江苏卫视,http://111.40.196.31/PLTV/88888888/224/3221225515/index.m3u8
江苏卫视,http://117.148.179.175:80/PLTV/88888888/224/3221231447/index.m3u8
江苏卫视,rtsp://183.252.176.54/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil
江苏卫视,http://223.110.242.133:6610/gitv/live1/G_JIANGSU-CQ/G_JIANGSU-CQ/
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jswshd/4000000/mnf.m3u8
江苏卫视,http://117.136.156.107/PLTV/88888888/224/3221225758/index.m3u8
江苏卫视,http://117.136.156.107/PLTV/88888888/224/3221225672/index.m3u8
江苏卫视,http://39.134.39.37/PLTV/88888888/224/3221226157/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8
江苏卫视,http://183.207.255.197/live/program/live/jswshd/2300000/mnf.m3u8
江苏卫视,http://183.207.255.197/live/program/live/jswshd/4000000/mnf.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
江苏卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226029/1/index.m3u8?fmt=ts2hls
江苏卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
江苏卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
江苏卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
江苏卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226506/1.m3u8
江苏卫视,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225504/index.m3u8
江苏卫视,http://39.135.34.150:8080/000000001000/1000000001000004684/1.m3u8?
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视,http://39.130.202.81:6610/gitv_live/G_JIANGSU-HD/G_JIANGSU-HD.m3u8
江苏卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdjiangsustv/1.m3u8
江苏卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/jsws-hd/1.m3u8
江苏卫视,http://183.207.248.71:80/cntv/live1/HD-2500k-1080P-jiangsustv/HD-2500k-1080P-jiangsustv
江苏卫视,http://111.13.42.12/PLTV/88888888/224/3221226506/1.m3u8
江苏卫视,http://39.134.24.24/PLTV/88888888/224/3221225734/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
江苏卫视,http://111.13.42.43/PLTV/88888888/224/3221226242/1.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226099/index.m3u8
江苏卫视,http://39.134.24.24/PLTV/88888888/224/3221225602/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江苏卫视,http://39.134.65.208/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://183.207.249.203/ott.js.chinamobile.com/PLTV/3/224/3221227552/index.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jswshd/2300000/mnf.m3u8
江苏卫视,http://iptv.tvfix.org/hls/cgtndochd.m3u8
江西卫视,http://tv.haue.edu.cn/hls/jxhd.m3u8
江西卫视,http://111.40.196.30/PLTV/88888888/224/3221225560/index.m3u8
江西卫视,http://39.135.140.227:6610/PLTV/88888888/224/3221225492/2/index.m3u8
江西卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226687/42186801.smil
江西卫视,http://coocaa-ynbit-ws.ifengli.com:2386/live/jxws-hd/1.m3u8
江西卫视,http://111.63.77.77:80/gitv_live/G_JIANGXI-CQ/G_JIANGXI-CQ.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
江西卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jxwshd/4000000/mnf.m3u8
江西卫视,http://117.148.179.141/PLTV/88888888/224/3221231964/index.m3u8
江西卫视,http://117.148.179.157/PLTV/88888888/224/3221231511/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls
江西卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226063/1/index.m3u8?fmt=ts2hls
江西卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls
江西卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8
江西卫视,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225599/index.m3u8
江西卫视,http://39.134.39.4/PLTV/88888888/224/3221226207/index.m3u8
江西卫视,http://39.134.71.75/ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8
江西卫视,http://183.207.248.71:80/cntv/live1/jiangxistv/jiangxistv
江西卫视,http://112.74.200.9:88/tv000000/m3u8.php?//630290852
江西卫视,http://39.135.34.150:8080/000000001000/1000000001000013731/1.m3u8?
江西卫视,http://iptv.tvfix.org/hls/jxhd.m3u8
江西卫视,http://111.13.42.8/PLTV/88888888/224/3221226570/1.m3u8
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls
江西卫视,http://coocaa-ynbit-ws.ifengli.com:2381/live/jxws-hd/1.m3u8
江西卫视,http://117.169.124.36:6610/ysten-businessmobile/live/jiangxistv/1.m3u8
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226085/index.m3u8
江西卫视,http://39.134.24.24/PLTV/88888888/224/3221225682/index.m3u8
江西卫视,http://111.13.42.43/PLTV/88888888/224/3221226243/1.m3u8
江西卫视,http://39.130.202.81:6610/gitv_live/G_JIANGXI-HD/G_JIANGXI-HD.m3u8
江西卫视,http://111.13.42.45/PLTV/88888888/224/3221226522/1.m3u8
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8
江西卫视,http://140.207.241.2:8080/live/program/live/jxwshd/4000000/d1.m3u8
江西卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225746/index.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.134.67.226/PLTV/88888888/224/3221225884/index.m3u8
河北卫视,http://tv.haue.edu.cn/hls/hebhd.m3u8
河北卫视,http://live2.plus.hebtv.com/hbwsx/hd/live.m3u8
河北卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226111/10000100000000060000000002310153_0.smil
河北卫视,http://223.110.242.133:6610/gitv/live1/G_HEBEI-CQ/G_HEBEI-CQ/
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://117.148.179.179/PLTV/88888888/224/3221231411/index.m3u8
河北卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225713/1/index.m3u8?fmt=ts2hls
河北卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226058/1/index.m3u8?fmt=ts2hls
河北卫视,http://39.136.66.3/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225713/1/index.m3u8?fmt=ts2hls
河北卫视,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226507/1.m3u8
河北卫视,http://39.135.34.150:8080/000000001000/1000000002000017118/1.m3u8?I
